rating,comment,time,votes
4,不幸被纪录片放映员猪飞骑给圈粉，大决战简直“冰与火之歌”，特别喜欢画卷内四人抢笔那一段。不管能否接受这样的画风巨变（哪吒是丑了点，部分情节恶俗），也必须承认，它跟上了世界电影工业潮流，也让人看到中国动画技术的潜力。,2019/8/3 17:14,5
5,饺子应该非常热爱踢毽子。,2019/7/28 18:16,7
4,可以给国漫贡献两张票，看完不肉疼的程度。,2019/8/9 14:31,1
5,画面已经顶尖了，故事节奏还有提升空间。以及小二代目第一次去电影院。,2019/8/24 19:46,5
4,需要推翻对哪吒的固有印象，会发现你像在参加一场摇滚音乐节。,2019/7/30 0:45,1
4,相当惊艳，在大框架里拍出了新意，不同层次的个人意志和宿命之间的较力，维度与深度都有。节奏感也好，还造出了经典段子！,2021/10/30 0:16,12
5,好看！好想带儿子看啊！,2019/7/27 21:08,2
4,挺棒，想要二刷。很适合家庭观影，内涵深入浅出，世间善恶并无分明，学会转化，学会消化。,2019/7/30 9:13,1
4,我命由我不由天，哪吒IP开启～,2019/7/14 17:22,3
4,台词未免过分接地气了？,2019/7/27 18:21,1
4,动画制作水平确实很高，分镜非常精美，液体、毛发特效看傻，水准很高，豹子变脸那难度高，完成得勉强但是很尽力了。故事上吧，人物形象、动作和台词还是少儿向的，但也至少没有在呈现和表达上互相矛盾，精美、流畅而且幼稚，我应该不是它的受众。作为新时代的经典动画作品完全没问题，核心要表达的主题不认可，比较像硬凹价值观，——打败偏见？缺少支撑啊。台词很喜欢拉现代语言和符号，内里又是父权，让我这波自以为还年轻的人感觉童年记忆没了，原来的哪吒分明是讲自由无价反抗有理啊。虽然不喜欢但看的时候还是平均每十分钟支持一下这部片冲奥外。GAI爷的歌可以。等SAME搞的衍生上线。个人不喜，三星。四星鼓励下。,2019/7/30 3:55,1
4,动画做成不易，这样的质量足以留名影史了，虽然我更爱那个削骨削肉的叛逆子，现在过于日漫ending，也算时代流行。好的动画人还是希望能得到更多支持，想想京阿尼，且看且珍惜。,2019/7/26 9:04,1
5,挺搞笑的。人物很有个性。台词、剧情、画面、动作也都挺用心的。,2020/3/7 20:56,1
4,真的各方面都还不错，难得能看到这个质量的国产动画，只是和现在合家欢路线的剧情相比，老哪吒流着泪自刎的那一幕真的是锁在脑海无法超越了。三星半归四星。丙啊！！全村儿的希望啊！！心疼丙爹……！！！！,2019/8/6 22:17,7
4,剧作很工整，不比迪士尼差多少。不要当成哪吒，是一个相当出色的工业产品。,2019/7/20 16:59,2
4,偏见是一座大山，愚民是大山的土壤，阴谋家是搅动太平的暴雨，携泥带土，骤引山洪。 有时候会想，广大普通民众该不该有重大事项的知情权？当百姓得知哪吒是魔丸，心系除魔也能成魔；当百姓得知敖丙是龙，纵使侠义也能成暴徒。有人指着哪吒骂妖怪，有人指着敖丙骂猪狗，恐惧的嚣张，弱小的跋扈。 愚民无智，节奏易带，英雄盖世，敌不过唾沫万千。,2019/8/9 18:06,3
5,非常好！同时也非常好看。打破了我心目中哪咤固有的熊孩儿形象，成了一个叛逆不失温情的血肉丰满的少年。人物造型很棒，特效和配音感觉也很好。天劫那一段的对白，与双亲的感情戏，泪如雨下。从头到尾被剧情紧紧抓住，没有出过戏。社稷图如果用上《千里江山图》就更好了！ “白白赔上了一条命，傻不傻？” ——我的命，就是用来给这些作陪的啊！,2019/7/29 16:09,4
4,这部的技术可以让近年来号称“国漫崛起”的片子们老脸一红了。前期抖了太多低俗包袱，导致后期来不及给剧情冲突人物转变更多的空间补充，好在高潮实属惊艳，响亮的口号也把片子想灌输给观众的东西传达到位。自古红蓝出CP，坐等后续两位同框作战，封神宇宙，值得期待与鼓励。,2019/7/26 21:15,1
5,异于常人的天赋，就易被区别对待。大快人心锋芒毕露的反击，解气，刺激，但累而疲惫，因为反弹到的是全范围。比别人经历不一样，就能习得不一样的视野角度，看似委屈的收敛克制实则聪明和气，能减少反弹范围。是的，他们拿我当妖怪我还要为他们而战这太他妈憋屈了，但只有克制收敛才能看明白真的不是为他们而战，他们的存在而使自己更有意义，哪怕是歧视敌视。自我塑造是雕塑而非铸造，原材料真的是随机性，因此拖鞋太重要了。实现人生意义真的离不开sacrifice，什么文化氛围都是这样的，self-sacrifice总是高贵珍惜的，因为它本来可以快活的利己主义。不扯犊子的话，让人享受的电影。,2019/8/9 18:13,9
5,颠覆传统的神话故事，留下大体框架作为依托。叙事上掺杂着周氏无厘头的风格，将耳熟能详的故事推陈出新。人物设定饱满有度，不局限于单纯的善恶。用高超的特效去吸引观众的眼球，用原创的故事去激发观众的想象。老少皆宜的改编足以开创新的天地，尘封的文化桂宝被另类的成功解锁，不掺杂任何鼓励与同情，这是近几年来最佳的国产动画电影!,2019/7/20 18:31,12
5,我觉得挺好的，现阶段来讲没毛病了。节奏好，不拖沓，比饺子当年的片子是好多了233333 情节元素加得可以说是克制了，声音和音响设计明显高出这几年国产动画电影一截，人设之类都能在剧情里自圆其说。只要不要太原旨于古典哪吒故事，就能享受这个片子。,2019/8/8 19:17,2
5,国产动漫进步巨大，包括内容和技术两个方面。,2019/7/20 18:56,6
4,一年出一部哪吒这样的电影真是爽事，在视效层面上的快感要远大于被过度吹捧的文本，剧作水平和大圣相差无几，在观众可以接受的范围内大幅削弱惨烈的矛盾冲突，反叛的对象成了近乎玄学的“宿命论”，就不可免俗的陷入热血动漫的套路，博取最大公约数无可厚非，可惜是更精巧、更多义、也是更危险的东西在这一部看不到了，最大的遗憾还在于双子设定其实被浪费掉了，很惊喜的构想，却在惊喜背后掺杂了几分精准投放的算计，穿插喜剧包袱的现代化用语非常破坏情绪，着实没有必要，尽管如此，依然是国产动画之光，成就了暑期档最佳观影体验的同时保留有对于封神宇宙的无限期待,2019/7/19 11:14,11
5,！！！求官方出手办吧，贵一点没关系，造型我都想好了。两人背对而立，底座颜色做成阴阳八卦，哪吒脚踩风火轮，手持火尖枪，混天绫一定要做的灵动飘逸，怒发冲冠，目空一切，额头印记做成特效；敖丙身披万龙甲，龙角由浅到深，手持双锤，气质一定要谦谦君子温润如玉。两边分别做出冰火特效，特效延伸至头顶托起一颗双色交融的混元珠。我买爆。,2019/7/26 22:03,3
5,没有想到这么燃的电影看哭了，国漫的技术从观众视觉来说已经很牛逼了！最感动的是李靖一句“他是我儿”，以前哪吒电影电视剧都把李靖塑造成冷血的父亲，父爱里参杂着偏见，试问哪个父亲不爱自己的娃！这次的李靖毫不犹豫相信儿子，观察细微洞悉真相，一命换一命，深沉又温情的父爱，打到了心里最柔软脆弱的部分！电影想要强调的生来孤独唯有顽强成长，世人误解就独自对抗世界的反骨精神，不是我认为导演想传递的。还在土豆工作时饺克力的“打，打个大西瓜”在土豆映像节惊艳了所有人，而现在改名饺子，带着这样一部成熟的商业动画电影归来，目前9亿的票房，饺子想表达的是反骨精神在于行动，对抗命运不是为了做对而是承担更大的责任，保护自己最爱的人，成为更好的自己！当哪吒踩着风火轮逆天而上使出三头六臂撑起陈塘江时，他就是自己命运的主宰！,2019/7/30 0:24,1
4,有个法拉第笼是不是就直接躲过天雷了？用科学打败仙术。。。。,2019/10/12 15:22,1
5,“他是我儿”，看完电影想起李靖夫妇就想哭，这几年爆款动画电影最佳。整体非常流畅，想象力丰富，动作戏流畅，虽然也有些烂俗的笑点，但是还是有很多创新的地方。人物塑造鲜明，很好的把控了各个人物，看完了仍记忆犹新。矛盾点也控制的很好，社会舆论的导向影响，个人命运论，家族与责任，主题虽然多元但是点到了。感情线写的很好，人物的感情能够打动观众，多亏了这扎实的剧本，后半段哭成泪人，结尾收的太快太草率，4.5。彩蛋设置的很调皮，期待姜子牙。,2019/7/26 16:54,7
4,比起任性胡来的哪吒更喜欢人生包袱很重的敖丙，悲剧色彩恰到好处，但是片中有几个不正经的角色就略显低俗了，只能说导演为了雅俗共赏也是颇为卖力。更重要的是，哪吒创下的国漫票房成绩恐怕已经引起圈层骚动了，期待近年有更高级的作品来刷新一下记录吧。,2019/11/5 0:58,5
4,特效很棒，国内动画片水平很高啊。灵珠和魔珠的故事告诉我们，长成啥样和父母有很大关系，妈老汉善良，魔珠也就是做点恶作剧，妈老汉坏，灵珠最后会让你找到良知~“人心的偏见是座大山，你是谁只有你自己才说了算”这句燃爆了,2019/10/13 16:58,2
5,全程核能的丧味儿又硬核的哪吒，不仅“毁了”我的童年，又颠覆了我的童年，真他妈的香！！！,2019/7/27 0:30,2
4,形魂具在，瑕不掩瑜。,2019/8/18 12:34,4
4,场面震撼，形象生动，情节紧凑。自古红蓝出cp，原来好多人喜欢它是看中这个点，我倒没什么感觉，喜欢的是小时候张牙舞爪的哪吒形象，心疼他从一出生就被深深误解的孤独。很爱他娘和自己所谓的问题儿子的相处方式，这是个乐观的母亲，最懂他的母亲，看着感同身受。整个故事都颠覆了以往印象，敖丙被改得温和儒雅翩翩公子，让我一眼就想到香蜜的润玉，一场大战真真像极了旭凤和润玉的天魔大战，巧的是也都是一个火性一个水性。胖乎乎的太乙真人非常可爱有趣，申公豹阴险的面相和结巴形成反差萌，一些屎尿屁环节虽说有点俗，但儿子是笑的乐不可支。不过整个情节大颠覆，对我们知道传说的还好说，对儿子这样不了解传说的孩子来说，感觉不是太好，毕竟容易先入为主。“我命不由天”，哪吒这句话一出口，我趁机给儿子现场灌了一顿心灵鸡汤。,2019/8/5 1:30,1
4,有很多似曾相识的笑点，令人在电影院瞬间捧腹，但不能再看第二遍。太乙真人的云普喜感足，这个角色是贯穿全场的亮点。对于娘娘腔大汉的梗比较反感，出现次数过多。人物造型提气，但还是有种中日文化交流的感觉，尤其是哪吒一摘乾坤圈变身，我还以为超级赛亚人来了。剧情走向没有太大波折，但善与恶的探索令人耳目一新，这是西方动画永远缺少的反思。最后俩人都变成了手办~~,2019/8/1 8:44,2
5,現象級國漫，確實不負盛名，完成度很高了，劇本扎實流暢，對白不拘窠臼，幾乎沒什麼廢鏡頭，商業性也做得很到位，以及各方面都有(肉眼可見的直觀)突破，世界範圍內也拿得出手。給8.5/10分，但要5星鼓勵。/ PS. 個人覺得新老哪吒都是佳作，有評論者非要拿不同年代不同風格甚至不同價值觀的兩部片子進行詭辯式的踩一捧一，就未免先入為主苛刻偏執了些（另外基於藝術的包容性，我只能認為打1星是屬於‘行為藝術’的範疇了¬_¬ ）,2019/8/11 23:54,2
5,国漫崛起，太好看了,2019/7/19 11:51,18
4,三岁的哪吒，丧得比谁都通透。悲观该是比万龙麟甲更坚硬的武装，可在命定的天雷下，又有几个异类能够保得住肉身呢？主流社会偏颇、盲从、暴戾的酸民多得叫人烦躁、绝望，成魔成仙却偏要被他们的眼白决定，那马后炮的原谅与膜拜真是既可耻又可悲。凭什么让他们眼中的怪物去拼死拯救丑陋的苍生，还要接受廉价的感恩？！难过，于是对两个“怪物”的交情、独揽命运的悲壮，格外动容。人物关系的新编很好，连带着流俗的梗，也没那么抵触（这样说不代表这些梗就是好的，只能说迎合下沉需求，却背离了整体大气），可在一个反击偏见的电影里，那位壮汉是否被当作偏见的祭品了呢？每次这类角色在大银幕上出现，都是偏丑角的……,2019/7/23 20:42,3
5,我欠哪吒一张电影票，当初因为画风弃了，现在啪啪打脸。敖丙和哪吒的cp感十足，还好是heppy ending。经典台词：我命由我不由天，是人是魔我说了算！,2021/2/17 13:49,19
5,失望。五星全给美术和特效。这个中国古代神话里我最喜欢的top 3的角色完全和原著人设背道而驰，恰恰证明了“我命由天不由我”。削骨还父，削肉还母这么重要的描述亲子关系的情节被改成父亲为孩子该命（还没改成）这一句无力的鸡汤说出来就成了本片最讽刺的瞬间。2019最强洗脑大片，视觉上让你不服就是不爱国，核心内容让你跪着领赏。,2019/9/3 4:47,4
4,缺点两个。。一个是笑点低俗或尴尬还没啥屡次导致节奏被打乱就是导演掌控不力了。。还有结局编排得不大行😂最精彩的善恶模糊偏见人心命运种种最集中的高潮出来得有点太早了，到成年哪吒和龙头对峙那个帅炸天的镜头定格那儿（全场男女发出“啊好帅”惊呼😂包括我）片子前边铺垫的劲头已经耗得差不多了。。到这里总体来说都很流畅（真的看哭了啊啊。。但之后就有种编剧想要假装自己依然很行还能再来一次高潮（我在说什么😂但实际上已经不行了。。传统故事里哪吒自尽在我的理解里才是最有深度的地方（以自戕了结自己的恶果。。很可惜这里偏弱。。但讲真喊了这么久国漫之光，这部是第一次给我这种感觉的，无论人物刻画故事深度还是画面力道都很令人惊喜啊！！然后。。某种意义上。卖腐也卖得深得我心🌚——😊嘛你们合体不就解决一切问题了嘛？？？,2019/7/21 21:59,5
4,為人父母後才知道，你所做的犧牲孩子不一定會領情，別把自己的懦怯當作「為你好」而放棄自我實現的藉口。這動畫片的平權做得有點猛啊，除了Sissy的群演代言，這為愛「粉身碎骨全不怕」的少年CP也太萌了。不過我怎麼覺得「辣抓」有種「敢教日月換新天」的紅小兵形象感，細思極恐⋯⋯@北碚萬達with@vidonz,2019/8/22 21:35,4
4,全族拔龙鳞做反龙甲仿佛有一种全村砸锅卖铁送敖丙上大学的即视感,2019/7/29 1:23,4
4,国漫之光吹了那么多年，这次才是真的光芒万丈。,2019/7/14 20:59,17
5,看的过程中觉得堪比迪斯尼动画水准了，看完了冷静了一下怕自己吹大了。但是，国产动画加油！！！这部真的特别棒。,2019/7/26 0:00,9
4,是他是他就是他，我们的朋友，小哪吒～总体还是很棒的！吐槽一下哪吒她娘的配音，有点尬～,2019/7/21 20:59,3
4,很贴合魔童寓意，天下人负我，我便负天下人。画面想象力在国产动画里很有超越性(角色形象除外，我似乎不太喜欢这种画风的)。,2019/7/30 9:39,4
5,我真的很爱敖丙啊…第五颗星给三太子！我喜欢这版结局,2019/7/29 22:35,7
5,真不错 彩条屋继续slay,2019/7/23 18:31,1
4,导演经历加一星 // 少点段子 哗众取宠 才能讲出A级故事,2019/8/6 10:30,1
4,AMC IMAX 终于看上了，效果就像当年看大圣一样，不过少了大圣的男神光环也没二刷的想法。天庭是万恶之源，是正是邪是人是妖全凭他们一句话。我觉得双男主应该和悟空传里的悟空联手踢翻天庭才是后续该有的内容。这脑洞大概会被和谐？颂扬亲情才是弘扬社会主义核心价值观的正确取向吧。四川籍太乙真人以及结巴申公公两个角色很有意思，其他人物感觉没太立住。山河图里的那段太有想象力了，希望能出个主题riding。期待封神宇宙以及都能在北美上映。,2019/9/3 10:14,4
4,一场蹴鞠基一辈子，男人啊，就这么纯粹。整场比赛的胜负手居然是太乙真猪，想不到想不到。,2019/7/28 21:35,5
4,就是造型不够帅,2019/7/28 19:45,0
4,整体上非常棒的动画电影，口碑这么好是值得的，剧本、技术都很扎实，有笑有泪，情感丰富，完成度高，多重意义，实在算是国产动画的优秀标杆了，就是某些情节和台词还是有点故意的用力过度的感觉。#跟她看的第二部电影，回来时问了她七夕之后，很失落，很难过，还有后悔，心里说不出来的那种感觉，不知道是怎么了。,2019/8/5 1:36,1
4,19-7-28-01-34~自从被剧透大致剧情之后再去看电影，就很不友好了~目光所重之处却是李府的庭园、建筑、布局。陈塘关却是像极了李光的《汉宫春.危阁临流》~边看边琢磨，李府的建筑体量与人尺度的关系，以及连绵群山与后者关系——到底是怎样的尺度对比才能显出Q？~《江山社稷图》的画中天地，倒是应该叫《千里江山图》更合适一点；荷叶繁繁莲动云车宫阙楼阁挺于莲叶仙山御宇目不暇接。不过出画的山水图卷，倒是有李思训的遗味同王希孟的颜色了，山形的表达和陈应茂的几何线条形山略似。只是想来除了晕染，国画的皴擦已演替成了勾线，莫不是又退回到了南北朝以前~哪吒应该是中国传世不多的悲剧美学神话形象，具体暂且不提。不过申公豹口吃，太乙真人贪嘴，神的形象似乎总有一点本性的瑕疵。也不提~总的来讲，动作、音乐、布景，美！,2019/7/28 1:35,2
5,真的好喜欢这个傲娇的死小孩啊！！！,2019/7/19 19:53,4
5,重新解构神话后可以再重塑传奇，让原本成为定式的故事焕发出别然的生机，这是让我最惊喜的。哪吒与李靖的父子关系以及如何成人如何教育的重新解读，也让我惊叹。 要知道原本的故事里，哪吒真正的悲剧正是来自李靖。 混元珠的设定，也将哪吒与敖丙原本对立的生死敌人改成了生死相依的一体，将哪吒的悲剧从反抗父权的悲绝万分换成面对命运既定的不认同。 但并不突兀。 解构之后的重塑，这个哪吒，正如《大圣归来》中陷入中年危机的大圣一样，在解开封印后，与我们现在的语境是共同进步的。 神话就是需要时代的不断引入，才能充实。最初的孙悟空并不是我们知道的模样。吴承恩也是在前人无数的基础上写下了宏篇西游。 封神榜然，哪吒亦然。 另：敖丙太好看了！！！藕饼是真的！！！！！！！,2019/7/19 21:37,6
4,哪吒X敖丙我可以,2019/8/3 21:58,1
4,改编幅度比较大的哪吒传奇 作为人物来说 哪吒在传说中的角色本身就很有特殊性 少年 叛逆 异常勇敢 此次改编 基本内核不变 只是在塑造这一角色时 融入了更为多元的 极具现代感的气质 此外 作为一体两面的龙少年敖丙也是主要角色 在剧情中被设置成亦敌亦友的关系 。作为开篇作 涉及剧情并不复杂 融入了不少搞笑桥段 观看时虽说过时或有些疲于应付 但也还算说得过去。画面纯熟 江山社稷图 有大美之相。视觉特效相比往日的大圣归来等动画 更有胜之。,2019/7/22 0:09,4
4,情节有硬伤，国产加一星。,2019/8/8 21:32,5
4,好是好，但总觉得不是我们最期待的那种好，总还是透露出一点文化的不自信，如果这个就是国产动画的发展方向，很难说是好事还是坏事,2019/7/28 16:50,3
5,实名点赞所有diss熊猫大叔的朋友，同时亲手撕他一把。虽然我对于沉迷于古典元素不敢对现在与未来勇敢尝试的动画人表示遗憾，但在古典元素中勇敢创新打破成规也不失为一种令人鼓舞的做法。不管是哪吒还是孙悟空，他们的核心精神魅力都在于敢于打破成规，绝不逆来顺受，追求自我选择，这是伟大的自由精神。我们当今严重需要这种精神。那些，包括取名“熊猫大叔”一样在腐烂的思维中自我陶醉的奴隶，活该一世为奴，万劫不复。,2019/7/20 21:33,16
4,看了两边，第二次并没有第一次观感更好。不得不承认这是迄今为止中国最好最成熟的3D动画电影。放在好莱坞基本上也是每年动画佳片水准。但是他太像一部标准的好莱坞商业动画片了。吹毛求疵一下，部分笑点还是有削弱剧情应有张力的感觉，人物弧光转变应该更自然一些。。离世界上最顶尖的那一批经典动画还是有差距的。,2019/7/31 23:31,2
5,哪吒帅死了,2019/7/27 15:03,5
4,三星半， 还是更喜欢以前的2D版本【哪吒闹海】，这个版本加了友（ji）情和川普，去掉了闹海版本里anti-zf的本质主题，把反叛化为了一种天生的冥顽，哪吒的精神困境被淡化，这本身就消解了哪吒这个角色，但也是没办法，编剧处理得非常聪明，3d版没办法再做出那种浮世绘的质感了，所以画面效果和色彩不是我喜欢的，但动作设计是真的可圈可点。,2019/8/4 0:58,1
4,感觉这几年的国漫都是如此，画面和场景设计很不错，但故事情节还是差口气，一开始的设定非常惊艳，但从最后二十分钟开始感觉就圆不下去了，或许我要求太高，以前动画版中哪吒自刎那种情节，现在只怕是很难上映了,2019/7/27 22:58,4
4,是部好电影，但以下感到遗憾：神话故事中的哪吒，原本反抗的是威权社会的基石——家长专制，对当下中国意义重大。但影片改编成了反抗大而无当的“命运”。 片子里还有几个笑点也让人尴尬，比如那个“娘娘腔”大汉的设置，背后体现的是创作团队对性别标签的偏见，而哪吒原本恰是非男非女的存在。 不知道这些陈塘关人讲天津话的效果会是怎样^_^,2019/7/19 22:39,4
4,自来水来了！在朋友圈已经安利过一回了，这里就不多吹🌈屁了。作为从业者，说点剧作上的小问题：和《白蛇缘起》一样，第三幕的处理有些仓促和随心所欲了，整体结构也略微有点失衡，最好的还是开篇第一幕。但是在细节上，笑点的安排，以及泪点的设置，实在是太精妙了。有好几处，笑着笑着就哭了出来，编剧（导演）真的太会拿捏情绪了。一直都认为，中国传统文化是创作者最棒的基石，这次的改编是颠覆性的，却又保留了文化的魂，这才是真正的文化自信啊！另，李靖好帅啊！声音好苏！想嫁！,2019/7/14 0:16,11
5,病娇哪吒，捆绑play，烟熏妆，邪恶笑，恶魔中倏忽闪现的孩童的善与天真。看惯了积极阳光的红专藕霸，换成颓丧中二的人设竟然有丝惊艳。拿着两个巨大棒棒糖的敖丙真的分分钟让人笑场。。。开头五分钟就猜透了结局，但不影响过程好看。良心国漫。,2019/7/27 0:01,6
5,“不认命就是我的命！命若天定，那就逆天而行，我命由我不由天！”对哪吒闹海的传统故事进行了颠覆编排重组，让人尽皆知的故事焕发着异样新鲜。对比颠覆的哪吒，可能更出乎意料是颠覆的海底龙宫。核心主旨不认命，打破人心偏见也都自然的融入剧情之中，亲情、友情、责任、命运面面俱到，部分低俗笑梗略不适。PS：元始天尊那么大腕居然还搞种族歧视；无论哪个版本的哪吒，金吒木吒都没存在感。,2019/7/22 8:27,3
4,哪吒之类的神话新编除了酷炫的特技打斗之外，更为重要的是故事内核。熊孩子哪吒和美少年敖丙所共同的使命是身份认同，做别人口中的妖怪还是做自己，所面临的问题除了引导之外，还有他们自己的选择。这也是中国特色的神话故事，为达父母和家族使命，牺牲自己，怎样才能成为自己，是个一生的命题。电影囿于神话框架，急于给答案，比如李靖一命换一命的设定激发了哪吒的觉醒和为自己人生负责。“我命由我不由天”的前提是“我是谁”“知道什么是天”。国产动画电影里尴尬的笑点和强行3D的毛病是通病（虽然我看的是IMAX 3D，但还是晕），不禁想2D招谁惹谁了。当只有3D的时候观众的选择权去哪儿了。或者只能选择不看。哪吒的愤怒和牺牲，以及莲花再生，是个很值得分析的意象。国漫未来的道路依旧漫长。三星半,2019/7/29 13:17,1
5,非常喜欢了。封神榜多少神仙可挖。有持续性的延伸帝国的，一个有无穷边界的闭环的圆从哪吒开始。观影中，旁边有妹子啧啧，“作为给小朋友看的动画未免太残暴。”那妹子你来看什么呢。哎。动漫的观影培养任重道远啊。,2019/7/29 21:38,2
4,故事完成度还挺高，我去补补大圣归来,2019/7/26 18:29,3
4,好看是好看，叙事流畅，意识形态不喜欢。剔骨还父削肉还母的哪吒形象才是不可替代的,2019/7/20 20:42,4
5,都给我看！国产动漫有希望,2019/7/21 20:21,12
4,所有拙劣的无厘头对这部电影的“反抗主题”都是伤害，但当看到动画师们拼尽全力去呈现一个山河社稷图的打斗奇观，那种对中国电影的眼前一亮，的确可以作为这部电影的唯一印象。,2019/7/17 21:42,1
5,卧槽，又燃又笑又哭，等着爆吧。故事好炸 ，旧人物新故事，讲的干净利索，节奏感抓的也准。传统文化 ，现代意识 ，视效音乐都精良，因为我看到亲情和哥们情特别容易哭，最后十分钟在那里抹眼泪，笑得很爽，哭的也很爽，看过瘾了。,2019/7/14 17:19,9
4,传统母题的优质魔改同人作品，我国动画电影工作者终于找对路了,2019/7/26 22:41,3
5,真的真的真的太棒了！！！！！燃爆！！！！！我哭！！！！！是我从小爱到大的哪吒！！！！！！我命由我不由天！！！！！！,2019/7/27 22:51,1
4,结局前的4人打真不是一般人的技术和脑洞能搞出来的。监督性取向真迷。,2019/7/29 1:37,3
4,恶童迷藏陷阱，海边友谊毽子，神笔画境弹子机，父子兄弟两相杀；不信命的主题和态度都不错，动作设计还成，但细节硬伤不少，爆菊放屁之类的低幼恶搞段落还是太多，基本重复了一遍《大圣归来》的问题；即便如此，《姜子牙》彩蛋还是让人期待一个故事新说的封神榜宇宙出现,2019/8/1 0:49,0
4,主题蛮好的，国漫讲故事的能力总差那么口气。本来觉得敖丙蛮帅的，但两次反转有点神经兮兮,2019/9/22 16:40,1
5,这分明是两个至纯至善的孩子，还有三个为孩子可以付出一切的爸爸妈妈。,2025/2/3 13:40,12
4,虽然“我命由我不由天”的改变更现代，更流行，但反抗父权的主题，起码对于中国，还绝不过时。,2025/2/3 12:33,6
5,期待下一部啊，可以给龙族一个好的结局吗，看不得它们被困在海底。,2019/7/26 22:26,4
5,论后天环境和父系榜样的重要性。“就算命运不公，也要战斗到底！”即使被世界唾弃，唯独被父母爱着的哪吒，也可以有这样的豪言壮志。而本来的天之骄子却因过早背负家族命运而活的战战兢兢，最终被周身恶念压垮。有谁天生即恶呢？又有谁能在地狱保持善良？所谓命即是出身和环境，我命由我不由天，想要逆天改命，无法改变出身，就只能不断冲破所处环境，新的世界，才会有新的际遇，这是生而为人，我们唯一也是幸而可以做到的事，愿每一个仍在灰暗中摸爬滚打的人，能相信光明，并坚持下去。,2019/7/19 21:59,7
4,因为哪吒人设太丑耗到最近才去看，看着看着发现李靖和敖丙真帅，觉得前面有些笑料太低幼俗气，结果后面父子情还给我看感动了。制作没什么问题，立意真的是不错，把原本故事反封建制度反父权这种对时下稍显过时的主题改成了父子情和反偏见，小孩带入嘻嘻哈哈的熊孩子部分，父母带入舍身也要保护儿子的部分，年轻人带入了不被世俗所理解的部分，妹子还可以看看美强惨的小龙，这才是能跟迪士尼比的部分。还是挺优秀的。,2019/9/3 13:40,1
4,CP粉捧出来的吧，国产动画几时才能走出“我命由我不由天”的调调啊,2019/8/4 16:54,1
4,3.5/5 技术上都不错，无论是技术本身还是商业剧情设置技巧。但是角色塑造其实是很不合乎逻辑、中二且平面化的。配音方面哪吒演员的的技巧和感情都到位，但就是声线一直让人出戏。反而是川普的太乙真人和角色浑然天成，另外承担了所有讨喜的部分。还是期待一下续集吧，我本身就很喜欢封神演义。,2019/7/26 16:56,3
4,电影是好电影，只希望爱磕cp的人注意尺度，放过他们,2019/7/25 20:54,4
4,很想给满分，但哪吒形象不喜欢，配音和举手投足间像个铁T，不喜欢,2019/7/21 19:46,2
4,设计的所有搞笑点都太难受了……别的还行,2019/7/31 23:23,1
5,之前还在嫌弃哪吒丑，不愿意标记，但看了这篇推文https://mp.weixin.qq.com/s/7SZ8Ogcp3bqKGmLCf_jgnA 窝被安利了........ 结尾彩蛋真是“千呼万唤始出来”.......还不准走.......,2020/1/3 10:50,0
5,霸道傲娇正太1 vs 秀气乖巧海螺0 xswl😂 😂 😂,2019/7/20 7:05,5
4,龙族为什么辛苦干活没报酬还被关了起来，申公豹为什么勤勤恳恳得不到升迁，超级英雄为什么能力越大脾气更大。背后是神性的扭曲，还是天庭的黑幕？,2019/10/16 20:11,1
4,很风格化的电影，娱乐为主，偶尔小野心,2019/8/12 9:09,0
4,最大的进步不是画面，而是关键逻辑比以往的国产动漫通顺很多。但某些小的情节点仍显生硬。,2019/9/4 15:23,3
4,7到7.5分，国产+1分。不及大圣当年那么惊艳。简而言之主题是管你什么魔神转世，亲情友情都能拯救。老版动画里的爹癌李靖全面洗白。一些细节值得商榷，哪吒妈棒读过于明显台词还特别多最出戏。当年大圣也有人吐槽屎尿屁笑话，结果到了哪吒愈演愈烈，也是值得改进。故事整体逻辑是通顺而完整的，也为了后续的封神榜系列开了个好头。值得一看,2019/7/28 18:20,2
5,吹爆哪吒，故事美术特效都太出色了，唯一的缺憾就是到最后突然就结束了，结束的过于仓促,2019/7/27 23:55,1
4,1.剧情相对俗套；2.但视觉震撼，运镜流畅，打戏好看，整体完成度都特别好（张老师语气）作为观众，经历了非常爽的观影过程（看到片尾字幕发现从前期到后期参与制作的公司非常多，又一次身为观众感到幸福），完全直回票价；3.笑点和泪点齐飞，太乙真人放屁一段直接被笑哭，最后一段哪吒与敖丙决战一段太好看了（配乐也跟上了，完美完美！）4.敖丙的配音非常苏极好听，哪吒去掉项圈之后的变身人物画像非常帅！5.唯一不满意的是，感觉哪吒以及李靖夫妇的配音不贴脸，有点出戏；6.太乙真人的川普配音是神来之笔，全片三分之二的笑点在他身上。,2019/7/26 23:45,1
5,这版本哪吒很可爱啊，尤其是穿红肚兜被扔东西砸那里，小肚子被砸的Q弹真的又萌又心疼…… 敖丙一出来周围都在说“卧槽”，真的很仙，温柔善良又气质好小龙男，但是一想到最后他的结局我就心塞了，不知道后续他的命运会怎么样…… 李靖终于是个好爸爸了，之前的版本实在是太讨厌了，哪吒的结局跟他脱不了关系！殷夫人也好评。 改编了很多但是结局圆回来了，哪吒敖丙还是死了，老龙王还是要去找李靖夫妇算账，特效也不错。,2019/7/28 2:51,1
