rating,comment,time,votes
4,剧情不错，没必要加那么多烂俗笑点,2025/2/1 17:19,14
5,能超越哪吒的只有他自己! ps：龙爹敖光太帅了!!!,2025/1/30 0:46,39
4,2的主题真的很打动人！它讲的不只是“打破偏见”和“自我成长”，还加入了对命运和责任的思考。哪吒面对命运的不公，没有认命，而是选择了勇敢抗争，这种精神太让人佩服了。看完电影，我都被这种“我命由我不由天”的劲儿感染了，觉得不管遇到什么困难，都要像哪吒一样，勇敢地去追求自己的梦想。,2025/1/29 21:54,9
4,期待了很久，但感觉故事套路化了，被误解的龙族、假装正道的仙族，太多这样的故事。而把反叛精神、推翻父权的哪吒改成因为孝道觉醒，总是觉得奇怪。（姑姑好美，女王陛下）,2025/1/29 18:42,43
4,基本上是国内视效电影的巅峰了，爽感十足，已经开始期待第三部封神大战了。,2025/1/29 15:49,34
5,相比第一部，特效细节和动作表现力更极致惊艳了，但最珍贵的内核依然是超燃的反叛精神，鼓励少年尊重自己的感受和判断，建立稳定的内在秩序和对非正义权威的质疑和颠覆，刻画龙族豹族的身份焦虑历程以及玉虚宫黑化的部分隐藏现实世界寓言，升华了整个动画电影立意。最后还是得不能免俗说一句：虽然攻里攻气的爆种拿抓和冰山美人敖丙各有千秋，但龙爸爸每次出场还是艳压了！,2025/1/30 16:20,10
5,考公，完全没必要。,2025/1/30 17:06,9
5,比第一部更好看，后半段的大战真的精彩，很多地方都做了合理的改编，特别是原著被不分好歹射死的石矶娘娘也用搞笑的方式退场了，原以为哪吒是宿命论最大受害者，没想到其实是申公豹，最大的笑点居然是在彩蛋的人脸识别上。我很少给作品打五星，这次真心献给这部动画，一百多没有白花。,2025/1/31 21:38,25
5,敖是龙族的姓，帅是他们的命，这对父子的颜值简直逆天，四大龙王居然还有一个是女性，同时登场绝对可以列入我今年观影名场面，一个字，绝。,2025/1/29 19:08,62
4,打斗场面过多，希望把申公豹这条线展开，因为就…还蛮共情的…和流浪地球2一样的问题，特效过多反而显得文戏不足。,2025/2/4 12:41,13
4,要是没有献祭母亲哪吒觉醒这段会更好。,2025/2/9 18:09,17
5,比第一部还好看，特效更炸。惊喜的还是故事，颠覆了原先哪吒大战龙王三太子的故事，但逻辑上完全没毛病。“是魔是仙我说了算”，也是对第一部“我命由命不由天”的callback。,2025/1/30 11:24,41
4,有点可惜，好多屎尿屁，实在多了一些，动画水准很高了故事也说的通，去掉三分之二屎尿屁，在该燃的地方节奏再慢些音乐再猛些，就完美。比如海底众海鲜们齐心协力那段的音乐。成长后的哪吒尖下巴有点不适，敖丙这么一比突然就成了娃娃。,2025/2/4 17:25,17
5,十分工整且饱满的作品，老少咸宜，感情铺得比较满，至少在变身阶段还是颇为感人，其余部分只能说做到了水准之上，缺乏了“非常”亮眼的一些时刻，也算小有遗憾。,2025/1/29 20:44,11
5,炸裂💥💥💥 远超预期！毫无悬念的春节档历史最佳，绝对的国际一流动画大片水准！不负本人六年前对第一部的评价：“没到天花板，还可以更好，也相信会越来越好，不妨继续期待。”,2025/1/29 22:48,20
5,8.1/早知道这么好就不看那两坨💩了,2025/2/9 19:32,17
4,其实还是有些失望的，只有事件危机，没有人物困境，一切都显得那么顺理成章。 开头和第一部衔接十分紧密，要是没复习下第一部，体感就是：还没准备好，开场就大战了？陈塘关和龙族的冲突虽说有BOSS栽赃，实际也全靠误会，就差一句“你妈也叫玛莎”了。饺子的喜剧节奏依旧在线，可惜还是如此钟情屎尿屁。 好在整体故事还是可看，场面量大管饱，春节档诚意最足的一部，总还是值回票价了。,2025/2/1 21:03,14
4,好看的，虽然官配硬卖吃不动，但是敖光这个亦父亦母的老爷爷真是帅呆了,2025/2/5 17:01,23
5,四星半。在镜头设计和叙事编排上，饺子做到了全方位的迭代升级，镜头的有效性大幅度提升。不止是打斗场面的复杂与连贯，更做到了大量奇观的塑造，在动画片的创作意识上颇为先进。而影片在核心概念的探讨上，才是最有魅力的一环。,2025/1/29 18:20,27
5,给你签证，你不要，那就给你SARS,2025/2/2 22:29,12
5,西海龙王能不能给我录个睡前晚安！！！,2025/2/3 22:50,22
5,宏大叙事行将就木，真实之爱重塑金身,2025/1/31 16:37,16
5,燃了又燃，再燃，还燃，服了。 从文本到制作，超一流。 我儿子最迷漫威的，拖着他看完了本片，丢出一句话，这秒杀漫威啊！ 何止秒杀，简直是秒杀！,2025/2/3 8:53,49
5,因为我们都太年轻，不知天高地厚,2025/2/5 16:23,24
5,A｜与其说饺子是动画届周星驰，更像是动画届詹姆斯·冈。思路上永远情绪先行、恶趣味点缀、以及对权威一以贯之的质疑与反抗；执行上则再次对好莱坞套路进行了恰到好处的汉化改造，破鼎一段的画面表现力上甩开近年来好莱坞绝大多数的同行，想象力与执行力并飞，工业水准上绝对无可挑剔；遗憾点则在于拥抱了套路化的同时却忘了凝练主线，一会耍宝冒险，一会莎翁复仇，一会政治惊悚，节奏是断裂的，元素糅合得并不和谐；倒是反派的木属性与代表着被压迫者的点点星火的对立很具巧思：纸还能包得住火？没门。但背后永远闭眼且不见踪影的高层，反来反去还是求青天大老爷开开眼的落脚点，反权威的同时继续迷信着权威，余韵是带着寒意的。,2025/1/29 20:54,6
5,影评区不忍直视，居然有人认为动画片侮辱女性，我是无语了，这种动画片再不好看不知道他们喜欢看什么了。感觉自己不配在豆瓣了。,2025/2/4 23:10,30
4,3.5 可以叫《黑神话：哪吒》也可以叫《请以你的名字呼唤我》。特效如蝗虫般往脸上砸，附加对后疫情时代的思考，和《姜子牙》的主题殊途同归。但Boss的三阶段战有点冗长。,2025/1/31 17:21,11
4,1.阐教自己都乱成了一锅粥，还有截教什么事？封神大战会是阐教窝里斗吗？ 2.玉虚宫首席大弟子搞出这种为祸人间草菅性命的恶行，元始天尊毫不知情可还行？魔童3封神，是封赏的封，还是封印的封？ 3.蚍蜉可撼树，那一幕真的震撼人心。 4.幸福的童年治愈一生，不幸的童年一生治愈。 5.申公豹的人物弧光超满。 6.李靖敖光还有豹爹比现实中大多数爹好太多靠谱太多，堪称魔幻。 7.破60亿的话，是要再等六年的意思吗？,2025/2/1 16:00,14
4,饺子还是饺子，埋梗能力超群，剧情没有大崩，画面又有进步，而且精明扼要说明了《封神演义》里阐教截教之争，给第三部留的引子确实让人期待。,2025/1/29 12:33,23
4,和妈妈影院打卡，她很少看电影，也看的有滋有味，结束后还和我讨论了很久。是谁在制定规则，为什么必须遵守规则，配合游戏规则后获得了什么失去了什么，她有着年轻人一般的叛逆和透彻。“我要成仙”向“我就是魔那又如何”的转变，非常动人。可惜我们没有三头六臂，惟愿能守住一颗心。,2025/2/1 23:04,14
5,审美甩乌尔善十条街,2025/1/31 23:26,26
4,视效很好，惊艳，故事一般，实话，远没有第一部给的震撼,2025/2/4 1:55,14
5,呜呜呜太帅啦！！！ 都帅都帅呜呜呜 申公豹是好豹豹😭😭😭,2025/2/1 16:17,17
5,哪吒是好看，也很好哭，老少咸宜。 劝诫老年人不用再根据自己的经验去为年轻人谋未来，鼓励年轻人不要怕天高地厚去跟这个世界的旧规则碰撞，去改变世界。 唯一想吐槽的是，把哪吒他妈塑造得过于完美，从第一部就是，外能骑马打仗，掌兵布阵，内能下厨做饭，耐心陪伴，对老公理解支持提供情绪价值，对孩子温柔坚定提供无条件的爱，永远情绪稳定。 最后还用牺牲她来激发哪吒的无穷潜力…😮‍💨,2025/1/31 13:42,37
4,挺好看是真的，审美过时也是真的，也许忠肝义胆屎尿屁确实是饺子的创作本质，自己cue了打个大西瓜，也算做到了忠于自我。踩裙子和胖女人感觉是QQ秀时代的梗，相比之下桑拿、土拨鼠大喊和人脸识别倒还显得新一些。群战多处恍惚张艺谋的人海战术，是震撼的蜂群既视感；从小具有自杀倾向的哪吒和不存在的完美亲子关系，更增添一种架空感；看到了很多日漫美漫元素，很想知道像上海美术电影制片厂的大闹天宫那种画风还会回归吗？,2025/2/2 18:46,3
4,所谓修仙成道，不过是族裔阶层为了正统地位和排除异己的伪善说辞，规则从来都是统治者为底层设置的把戏。除此之外，过度宣扬的亲情冲动，过度渲染的屎尿屁低俗梗，真让人不适。动画技术的突破，不该遮盖内核的空洞。,2025/2/9 23:33,18
5,五星不代表满分，但表明态度，力荐！！！尤其是带着3D眼镜，绝对值回票价！如果带着“有色眼镜”或者“放大镜”去“提灯定损”，就省了吧，认知不在一个频道上，纯添乱，没意思！,2025/1/30 22:14,30
5,近年来看的最好的动画（不仅限国产）。 美术不用说了，不懂的人也看得出这得多烧钱，而且烧设计师。 是懂搞笑的，充分说明了老梗只要经典，永远不会过时。 故事内核其实是关于正邪之辩和相互转化，反抗精神和自我意识的突出还是为了渲染气氛，以及适应大众需求。 看评论区就知道，豆瓣现在的水平江河日下。电影没看过多少，书没咋读过，脑子里没多少货，凡事讲不出个所以然，一个登字包打天下，不知道谁才是真的登。,2025/2/4 22:37,13
5,想起那个梗： 「新年五部全部都看完了，我真实评价一下吧 封神2: 9.5分 射雕： 10分 蛟龙行动： 10分 唐探:10分 哪吒:95分」,2025/2/4 15:17,22
4,被骗去看了一部主旋律。。。非常好的一点是：没有纯粹的正反派，站在A的角度看B是反派，站在B的角度看C是反派，站在C的角度看A 是反派——其实各方势力都只是为自己的利益而行动。故而没有绝对的正确也没有绝对的错误，没有绝对的敌人也没有绝对的忠实，联系皆在运动之中。 然而对微观价值的运动，吒2完全忽视。当今，用屎尿屁三俗、胖女人问美做包袱已经非常过时了，低级没品，尤其是电影，你要说相声说我还吃一虾仁儿呢那不叫事儿，说相声的能是什么好人呢。但拍电影，大家普遍认为要脱俗一点。（虽然我个人感觉完全是双标。）这个不是错误，而是不进步，逆水行舟不进则退。,2025/2/6 9:20,14
5,质疑正邪二元论和讽刺上位者为权力斗争而异化，这个内核很有反叛性。与此同时这还是一部孩子看了会哈哈大笑的好看动画片。还能要求什么呢？,2025/1/30 23:36,16
5,“你们才是邪魔外道！自诩照世明灯，干的是持强临弱、祸乱人间的勾当”。———此乃全篇主旨句，饺子导演就为这碟醋包了这顿饺子。所有看不懂，或者明明看懂却感觉被冒犯，恶意抵毁刻意中伤的都不是中国人。所有自诩为元始天尊的圈内人，如张艺谋、冯小刚、陈凯歌、徐克、贾樟柯、娄烨、管虎、陆川之流，都已经自绝于人民，沦为资本游戏下的幕前打手，终将被资本堆彻出来的票房反噬。这部片子纵不得任何奖项，但在中国电影史上，在观众心里成为里程碑。,2025/2/3 0:04,26
5,哪吒2相较于哪吒1的进步，堪比流浪地球2对比1的进步。我现在甚至无法想象迪士尼有本事拍出这么好看的动画电影。,2025/2/5 20:22,15
5,2025.01.31 仙翁给哪吒喂的是covid吗？,2025/1/31 18:34,6
4,三星半，立意可以，故事讲得差点意思，逻辑漏洞有点多，3D效果一般,2025/2/9 15:28,15
5,哪吒2️⃣和妈妈一起看的，第一，敖光太帅了；第二，申公豹立住了，这个角色很有深度；第三，殷夫人，一个立体且自带锋芒和光芒的女性；第四，藕饼在结尾处让人期待他俩的未来。,2025/1/31 23:48,15
4,妈妈牺牲那段我还是被虐到了，眼窝子浅没办法。但是还是觉得主角的成长要靠别人的牺牲这种剧情推进法太低级了。以及笑点太多太重复太密集，使得作品没啥深度。,2025/2/3 18:21,28
5,毛主席说过，中国人是有反抗精神的。让多行不义的“天宫”也陷入人民战争的汪洋大海吧,2025/2/4 12:44,26
4,解构传统神话，对自上而下的仙-人-妖这一等级权力秩序的反叛，以及从《蛟龙行动》的票房哑火，也可以明显看出底层逻辑的变化，捍卫既有秩序就是明哲保身死守特权，所谓“改命”不过是堵死其他通道只能遵循它的逻辑而做的服从性测试，晋升仙道的途径逻辑就如同现实里普通人跻身官场的上位逻辑是一样的，跟《太白金星有点烦》《黑悟空》类似，无论是官场、职场、仙道、人间，在本质上都是同一种权力等级关系，是约束和服从、控制与压迫的这一套“外儒内法”的统治逻辑，而吾等小人物们竟试图撼动这腐朽且强大的“天序/天命”，虽蚍蜉撼树螳臂当车，但中二少年的热血叛逆也一点都不能少啊，这倒是挺符合我们这个时代的，死气沉沉怯声怯气，总要有人代你喊出来。第三部唯一的期望是千万不要来个青天大老爷摆平了后事。,2025/2/5 15:44,8
5,票冠品质！剧情和动画制作都极其精良，我最喜欢的是配角也都很生动，不刻板。但我最感动的是哪吒的父母形象都很生动，有守候陈塘观的事业上的坚持，也有严父慈母的泪点。春节档最强王者无疑了！强烈推荐！,2025/1/30 10:42,15
5,突然明白主创宣发那么自信的原因了！！！都给我去看！！！你作品拍成这样都给我这么自信的骄傲宣传！！！二刷三刷警告！！！,2025/1/29 22:34,33
4,片尾字幕艺术家含量极高。以一串一串的“灯光艺术家”“场景艺术家”“合成艺术家”“动画艺术家”“特效艺术家”等等等等替代常见的“xx师”。 所以啊，“什么神仙妖魔，不过是禁锢异族命运的枷锁”，今夜无人是美工，我们都是艺术家（含泪振臂高呼）！,2025/2/5 22:45,9
5,当之无愧的春节档最佳，美学与想象力飞跃升级，不负等待了这么久！最后半小时真的是屏住呼吸大开眼界！故事主题持续了以往的反抗与傲骨，新一集更是从反抗个人命运进阶到反抗天地，“以前年少无知，经过千年牢狱，才知这世间规则，由谁制定”，可以说是，一脚踹烂老登，现代感少年气非常足！非常喜欢这个系列对于申公豹的改编，只是求求不要在虐申公豹了！另外，敖光一出来，整个影院的观众都哇哦一声，我真的太可以了！一定要在大银幕二刷啊！,2025/1/30 16:04,13
5,我是先看的封神，再看哪吒的，我个人感觉作为续作哪吒的确比封神拍的要好很多，一是主题和立意升华了，二是场景和结构升华了。 很多人觉得石矶娘娘和踩裙子是不尊重女性，我反而不是这么觉得。 我觉得石矶娘娘可以变大变小，就说明她是有变形能力的，她把自己变胖问魔镜谁最漂亮，说明她就是觉得这是她最漂亮的样子！ 还有，女生没那么容易被冒犯，想要男女平等，要做的第一件事情就是去提升女性话语权和竞争力，在男性厮杀的战场中获得一席之地！而不是用所谓男导演的凝视来制造男女对立！,2025/2/9 23:58,18
4,犹豫了很久还是打了四星，总觉得还是差了点意思，不知道为啥感觉这一部的台词变差了好多，很多台词在我看来显得很口号化、低幼化，还有点爹味，好像总想着教育观众。不过特效的确是一流，这点没得说，《哪吒》依旧代表了国漫的顶峰水平。,2025/2/3 23:46,16
5,灵韵仙丹，皆是妖魔所化，神仙则是靠灵韵仙丹为生，因此妖魔要么变成神仙，要么变成灵韵仙丹，这是故事的底色，而哪吒和敖丙就是魔族和妖族中的另类，一个要变成神仙救朋友，一个要跟随父亲维持妖族与人族的结界，其实李靖夫妇的陈塘关也是神仙利用人族设定的结界，用来封锁妖族，在这个过程中，哪吒和敖丙表面上是敌人，实际上都是神仙利用的工具，比如成仙的三关，就是去镇压妖族和魔族，镇压的结果就是替神仙炼仙丹。哪吒无论是三关试炼，还是陈塘关后，都是工具人的角色，在冰释前嫌后，才真正觉悟转变成为反抗者。封神榜演绎成水浒传，问题在于哪吒闹海变成了大闹天宫，陈塘关变成了花果山。这确实是新的解释。,2025/1/31 19:25,9
5,我们还年轻，不知道天高地厚。,2025/2/4 10:49,22
5,原本以为深海是国产动画电影特效的顶峰，没想到哪吒2更剩一筹，美轮美奂，画面宛如艺术品。剧情也没有拉胯，有笑有泪，非常适合过年全家观影。非常期待第三部。,2025/1/29 15:55,116
3,烦透了这种高层隐身、中层搞事、底层遭殃的设定，无数次看得我血压飙升，哪吒虽然设定是魔，行事倒是深受忠孝仁义那套东西束缚，也不知道到底反了个啥？,2025/1/29 13:46,20226
3,很多桥段很低俗，第一部就有这样的问题，但就是不改，因为导演觉得拍得再低俗都有大把的人去看，不缺你一个。 踩裙子、做藕粉的时候抠脚、擤鼻涕、猪放屁、随地大小便、喝尿、喝呕吐物，虽然最后没喝，但还是令人深感不适。 导演似乎以为屎尿屁等低俗元素等同于喜剧，却不知道高级的喜剧可以让人开怀大笑的同时保持内容的雅洁，更何况这部电影的大多数受众还是小朋友。 电影所探讨的打破宿命、反对不公本应体现在内核上，而电影中这些精神全都浮于表面，导演以为仅仅通过赋予哪吒一个奇特的长相，以及吊儿郎当、没有教养的形象就能展现其反抗精神，这和叛逆期的初中生的理解无异。 为了多卖票房炒CP、卖腐，不能拍同性片就通过打擦边球的方式吸引观众，骗喜欢看此类情节的人去看，又当又立，但你有没有想过有些观众只是想看正经国漫，不想看卖腐？,2025/1/29 16:12,16018
3,献祭了城塘关百姓和他妈，实在笑不出来,2025/1/29 15:06,7031
3,为啥总爱献祭女人？爸爸不能跟着妈妈一起死吗？而且老婆死了李靖好像一点感觉也没有😅😅,2025/1/31 22:25,4165
3,对比第一部，剧本写得和屎一样，莫名其妙,2025/1/29 11:32,4281
3,超雄小孩一命通关……双主角从头到尾认知都没有成长。反而申公豹和小豹子还不错。PS：踩坏女角色裙子、往她脸上喷水作为笑点很low，只有母职才是正派女角色🙄,2025/1/30 14:30,3818
3,三组家庭的父慈子孝，献祭母亲完成的能力觉醒，给我看笑了,2025/1/29 21:47,2568
3,一个没有姓名的女人被献祭了，你哭了；一些莫名其妙的政治隐喻像儿戏一样被呈现，你燃了；一堆页游特效和融梗造型设计被堂而皇之地拿来主义，它卖爆了。,2025/2/1 22:40,1881
3,男士们看好东西有多难受，我看母亲变仙丹、big mom式石矶娘娘、被踩坏裙子被喷水花妆的鹤童就有多难受。电影本身特效、音效、视效都无可指摘甚至摸到了行业顶尖，内容却没有1吸引人了，或者说我命由我不由天这种命题一次就腻了，所以哪吒和敖丙牵手等等对手戏就必须变多来留住一些粉丝。,2025/1/31 0:02,2145
3,7.0/仍然是属于男性的叙事。所谓“反抗父权”，不过是被压迫的男性去革旧爹的命，再继续成为新爹。哪吒能逆天改命，也只因为他是拥有绝对力量的魔丸，才有资格说什么“王侯将相宁有种乎”。/女性角色仍然可悲，仙鹤裙子被撕，男人怒了就找个女妖打一顿，最后牺牲的只有妈妈，fine🤗/以及为什么不革亲爹的命，这里面父亲形象塑造的都太美化了，我还是想看那个“爹爹，你的骨肉我还给你”的哪吒。/权斗很精彩，感觉天宫升仙就如考公，我只看到了有关系的哪吒轻松得仙牌，没有权势的申公豹家说被杀就杀，底层的小妖和人类更是贱如蝼蚁，受够了上层打架下层陪葬的叙事。/动画效果加分，天庭和龙族是真的帅。。。,2025/1/30 14:32,1698
3,有顶级美术和特效却没有优秀文本承托的电影。 台词不接地气，笑话或低俗或突兀，剧情之间衔接不够，形成割裂。内核更陈旧肤浅，摆脱不了父慈子孝、宏大集体主义的戏码，无法跟原版哪吒削肉剔骨的反父权精神比拟，所谓反强权反阶级叙事是靠异常直白简单的正邪对立来塑造的，套了一个身份的矛盾而已，并且在这个对立中又堆叠出集体主义。最肤浅到可笑的是天天挂在嘴上的反抗命运，不过靠响亮的大嗓门和天生自带的神力成就，驱动因子总是愤怒居多（人物已经扁平了），到头来一口少年热血也很落俗。 “若天地不容我，我就扭转乾坤，若没有路，我就踏出一条路”这种台词土得我印象深刻。 //竟然还有那么低级的政治隐喻，和美国相关的就可以让网友过一把民族情绪高潮瘾了，此地吹这个二流导演倒也不惊讶，不能睁眼看看世界只会觉得这样的电影是天花板咯。,2025/1/29 23:21,1450
3,好燃不知道在燃什么 但是确实很燃 但是确实不知道在燃什么,2025/2/4 17:14,675
3,陈塘关就这么被屠城了…但好像无人在意。所有生灵的死都只是主角燃烧的催化剂，燃尽了也就什么都没有了。,2025/2/8 17:30,517
3,真的太冗长了…以及这部里的哪吒本人一点都没有人物魅力是可以说的吗…,2025/2/6 1:30,592
3,6.5/10，编剧给美术磕个头吧。那么多的误会硬是没人开口说话，就en打。战力设定成谜。在脱离了剔骨还父割肉还母的反孝后，哪吒做事的动机根本没有解释，跟把枪似的人指哪打哪，完全是意气用事三岁顽童，无法让人共情。说着“我命由我不由天”，“我的命”到底是什么？完全没解释。敖丙像个漂亮能打的花瓶，除了是南通和别的摆设女主有什么区别？世道混乱，好像只有强者能活下来，那哪吒为什么强呢？天生的。别太好笑了。阐教弟子和妖族大战时候像一金一黑两股水流冲撞在一起，血肉喷溅出来，我只觉得毛骨悚然。因为这其中的一滴水，和一个莫名被屠的陈塘关百姓，才更有可能是我。,2025/2/3 21:04,731
3,好棒的特效，好俗的剧本，好疯狂的大众。,2025/2/6 23:54,520
3,不如第一部，而且一股男人味：1.靠屎尿屁笑话组成笑点。2.石矶娘娘不仅被塑造成无脑爱美女还要跟镜子雌竞，鹤童被扯裙子那段并不觉得好笑。3.敖丙被削，变成母0。不懂是想麦麸还是想表现“男人的兄弟情”。4.打戏很多，但感觉拍得还不如唐探，一到打戏我就想玩手机。5.哪吒妈妈或者说李夫人有自己的名字吗？除了牺牲自己让哪吒爆发，煽情观众，她存在的意义是啥？太老套反而不真诚。,2025/2/2 19:44,831
3,主题+编剧老套，永恒的母爱主题（换成台灯也未尝不可），看来天庭也是个草台班子，什么都发现不了，挺符合现实的哈,2025/1/29 11:46,1365
3,这种庸俗之作能8.5分…你说全靠同行衬托？我说其实是真没救了…,2025/1/30 11:34,1238
3,为什么要写哪吒踩女性裙子和喝童子尿的情节呢？为什么要死母亲而不是父亲呢？隐藏不住的小爹情结。画面特效还不错，整体有点长了打来打去看累了，燃三次怎么都竭了。,2025/2/1 22:44,785
3,完整度是有的 但是………………怎么会吹得这么神。。。。。这个世界怎么了，。。。。。多么老套的叙世，多么屎尿屁的梗，多么爱喊装逼的口号，多么工具脸谱丑化的女性角色。。。龙王看着比敖丙还年轻，看得我眉头紧锁，不如打几把王者荣耀，反正看着都一样。。,2025/2/8 12:22,328
3,不知道为啥非得套哪吒的皮，跟哪吒基本没什么关系。屎尿屁笑话太多，还有女性角色被踩掉裙子这种恶俗笑话，石矶也被塑造成这个样子…最有血有肉的角色居然是申公豹,2025/2/1 14:14,699
3,现在好了，全剧没一个妈了 确实如一个网友所说，完全消解了哪吒的弑父内核，重构成了经典的父父子子，男人的daddy issue可要严重多了。,2025/2/4 20:16,495
3,跟我对1无感一样，2我也完全无感，但我觉得确实是一部合格的大制作。可你要说打动我？哎，它可能确实不长在我的审美点上。而且看的时候我一直在吐槽：哪吒啊哪吒，脑子是个好东西，咱是不是因为天生魔力值高所以武功也不需要脑子学，所以就靠怒火值搞定一切？而且母爱父爱啊什么的我觉得煽的有点廉价，你知道79年版哪吒闹海永恒经典在哪吗？在他剔骨还父、割肉还母。我不是你们期待中的孩子，那我就不做你们的孩子。不要拿这些来裹挟我。那才是反父权的经典。无可逾越。,2025/2/2 23:29,371
3,哪吒一开始的屎尿屁还有呕吐物剧情太多太恶心了，真的有影响我的观感，画面和特效确实制作精良，但是以踩鹤童裙子，喷含尿的仙露在鹤童脸上，过度爱美的丑胖形象石矶娘娘作为笑点有点膈应，还有最后为什么非要牺牲母亲以激发主角能量，以及有没有人在乎一下陈塘关百姓,2025/1/31 9:43,790
3,所以陈塘关全部碳化的百姓没有任何人关心…？而且一直在不好好沟通以及信息差也很无聊。那个扫描不出来揍人、村民眼神不好把猪屁股当哪吒、踢毽子把人踢墙里都不好笑。热血国漫，我还是首推《魁拔》。 以及，两个主角都没妈了，这个设定就充分暴露出，登气文学永远跳不出父父子子的框架。so boring,2025/2/5 14:36,305
3,一直对传统神话和人物的过度改编持保留态度，但不可否认它是符合当下思潮的“哪吒闹海”新编，辟蹊径嘲讽仙界未必优于魔域。仙界陈腐的教条偏见，禁锢着个体的血肉、思想及修为。对当下观念现象也语多戏谑，譬如修仙考核像极了考公；再如哪吒形象的N次重塑，好似甲乙双方“改回第一版吧”的经典语录。用新时代精神诠释古代传说，续写“我命由我不由天”的道教论调。可是“好白”的白宫、绿卡鹰牌、宝鼎＄纹、新冠噬魂丹和陈塘关封城的隐喻又有所偏离，最不满的仍是第三幕中惯例性的满屏轰炸、大而无当。为何现在的神话片到了第三幕，都得变身，不变就没法打了？不过很喜欢给哪吒和太乙真人配音的演员，功不可没。,2025/1/30 21:32,178
3,这分就是虚高，大伙是多久没吃过细康了吗？从电影展现出来的的画面和各种景物人物的细节确实能看出中国动画行业认真做一下是能够达到什么样的水准。导演也是深知商业片的票房密码，无论是那些屎尿屁的笑点，还是一言不合就开打的无脑的爽点，唉，现在观众可能就爱看这些吧。 第二部的内核究竟想要表达什么呢？已经不像是第一部“我命由我不由天”的那种纯粹，看得出导演想表达出社会黑暗，家庭温情，但又都是浅尝辄止，最后看来不过花瓶罢了,2025/2/6 1:05,313
3,仍是小鱼儿跟花无缺。画面确实很好。但几千年就只有一个哪吒。可以给这小童取任意一个名字，也完全不影响故事展开，为什么非要抢走哪吒的名字、让这两字淹没在父慈子孝的温馨泡沫里？……默默地难过。,2025/2/7 19:57,127
3,我承认刚看完非常热血澎湃，甚至各种推荐给别人，狂夸画面特效。但后劲上来，越发难受。为什么母爱要再次成为英雄叙事的注脚？为什么陈塘关屠城，结尾还一副皆大欢喜的样子？为什么随地撒尿、骗人喝尿、章鱼自残、呕吐、展示咀嚼过程的特写成为笑点？为什么石矶娘娘和魔镜要雌竞？女性角色本来就没几个，好不容易彼此之间有完整对话，还是在比美揪头花。。。技术的优秀掩盖不了叙事的落后。别提哪吒一脸衰样，我几次试着不看画面听他台词，根本含混不清毫无清晰度可言。为电影制作的用心加一星吧。1.30,2025/2/5 2:28,284
3,文戏稀烂，武戏土燃。 就非得出金句吗？,2025/2/5 17:12,242
3,又是通过牺牲女性角色推进剧情。人魔仙界都这么乱，不觉得是因为含男量太大了吗？,2025/1/30 19:08,661
3,动画细节满分，但是有着非常陈旧的价值观和非常非常陈旧的女性形象，真的不想再在大荧幕上看到一位“母亲”一生的意义都在于托举自己的儿子并为此献出生命了。,2025/2/9 3:47,176
3,更喜欢削骨还父割肉还母此后便是自由身的反父权反封建伦常内核的哪吒,2025/2/5 20:05,199
3,有一种爸太多了，磕不过来的感觉。陈塘关的百姓，在哪吒成长过程中没有任何意义。他们惨遭屠戮这件事，仅仅被视为名门正派的污点被一笔带过。被镇压的妖族，到底是否作恶，他们的觉醒到底意味了什么，统统被搪塞过去。如果这些问题没有被严肃对待，反抗就是空洞的。,2025/2/5 20:14,200
3,8.6有点虚高，剧情是真的好一般，所有的冲突打斗都来源于信息差，制造冲突的方法太浅显了。无关剧情和并不那么好笑的包袱，让140分钟稍显难熬，不过特效是真的没话说。补充一下，老百姓又轮为了背景板，只有我因为被屠城而在观影过程中隐隐心痛吗？主创们好像并不在意。,2025/2/1 0:42,393
3,不明白国产传统故事里难得的反父权叙事为啥要拿掉，专心只反特权就当功力不够好了。但前半段屎尿屁乱飞和石矶的狗屁造型真的很恶，后半段节奏更是大危机，打得火热马上接一段极其垮掉的搞笑戏码真的情绪都跟不上。 当然画面是好看的，卖腐力度也很大，只是故事真的很一般，反派设置真的土中土😰扯着嗓子嚎不等于燃……,2025/1/29 13:50,597
3,哪吒像过年来走亲戚非要玩你玩具只会大喊大叫的超雄低能儿…因为是男宝所以无罪，太典型的男宝了，一家人托举，全世界帮忙 👍怪不得最出圈的是磕他们两口子哦没得其他亮眼的了……,2025/2/7 18:44,205
3,登味儿太冲，少玩些屎尿屁和不尊重女性的恶俗梗吧。看到男宝随地小便，就想起好东西里铁梅对当街小便男一声“喂！没有厕所吗？！”没想到接下来还有往女性角色脸上喷尿卸妆的桥段，不得不说好东西的含金量还在升高,2025/2/8 10:00,199
3,凭什么要牺牲申小豹和哪吒妈以及陈塘关其他百姓。。,2025/1/31 17:53,383
3,要说“反父权”，要先说清什么是父权制。父权制的原词是patriarchy，你绝不能只是紧盯字面上的“父”，不能只是理解为两个性别之间的矛盾，它更多代表的是一个社会强者对弱者的剥削和压迫。例如电影里，有人给陈塘关的老百姓发声吗？更惨的是海底那些藤壶、福寿螺、轰炸大鱿鱼，他们以一种喜剧化的方式死去。弱者的死只是起到一个主角成长路上的催化剂作用，因此此片表面上是反父权，其实还是没有跳出父权的逻辑。,2025/2/7 18:48,181
