rating,comment,time,votes
5,这一季就充分证明了谏山创本人在创作之初对于这个动画就已经有了如何缜密的构思，而在创作过程中又如何细腻的一点点讲故事。part2特别好，武戏当然也很精彩，文戏更加🐮,2021/2/13 18:10,2
4,这部又让我更多的了解了利威尔兵长、还带了点悬疑、终于不是前几季的干打巨人了,2022/12/13 18:10,0
5,《进击的巨人》绝对是一部一看就无法停下来的作品，原作漫画的剧情环环相扣，改编成动画节奏也丝毫不拖沓，即使看过漫画也值得再看动画回顾细节和伏笔。重点是，以谏山多年对巨人世界的执着来看，这个系列完全不用担心烂尾。,2019/1/26 17:28,2
5,这一季有好几个瞬间，看到艾伦总想起碇真嗣，一样背负着强加在自己身上的职责，一样的爹，一样的“无能”，当然，艾伦比碇真嗣聒噪许多……初看Eva我不能理解碇真嗣那个角色，现在看巨人，虽然也忍不住数次对艾伦的不成熟产生嫌弃的情绪，但跳出上帝视角，尝试代入艾伦的视角，其实他做的已经很好了。第一季阿尔敏一直念叨的什么也舍弃不了的人，什么也无法做到……印入了我的脑门里，这一季开膛手肯尼在树下的那句所有人都是某些事物的奴隶……也说到了我灵魂深处。,2022/11/5 16:34,1
5,"动画片还挺有批判性思维，燃
ps.1,看后面很多人说被禁了，没有啊！网上很多很容易看。也许豆瓣的小孩儿特别有被害妄想症。
      2,不过不知道这种血腥和裸露程度在国外是怎么分级的",2020/7/22 14:30,2
5,史诗级的战斗即将开始，史诗级的格局正在书写。,2019/6/18 0:01,2
4,十分有深度的作品。,2021/2/18 17:56,0
5,这季打得是真爽,2024/3/28 15:07,0
5,好看啊啊啊！！！剧情精彩！！人物刻画精彩！！！作画牛逼！！！就是每一季隔开时间太长很伤人气的。。。,2019/6/18 0:26,0
4,这几季没有太多巨人与人类的厮杀，却有太多人与人的厮杀。知道了九大巨人，之所以会有巨人变成人的原因，不过每个答案给的都很含蓄。另一方面在面对危机时人们的反应，不是大义凛然脸谱化的爱国爱生命强调，而是有各自的考虑，每一次思考的回答都让作为观众的我在想，自己又是为了什么而活着，是台词中所说的亲情友情权利欲望，还是其他，那人活着的意义是什么。真是一部让人无法置身事外的动漫啊,2019/2/26 11:46,1
5,你所以为的事实只是完整事件链的某一环，而没有人拥有上帝视角。,2018/7/26 20:14,5
5,矮子太可爱了呜呜呜。Ymir和Historia太真了嘤嘤嘤。｜ Queen Historia 正面上我！我怒吼。,2021/2/8 10:09,0
5,墙外打完打墙内 雷斯家传 希斯特丽亚传 肯尼传 格力莎传,2019/6/25 10:52,1
5,高能，但对谜题的解释慢慢有点扯了,2022/5/25 20:13,2
5,又热血又悬疑又宏大又酷就是它！,2019/4/30 8:45,0
5,兵长厨咆哮！！啊———————！！！,2020/5/28 23:43,0
5,巨人的魅力在于不管什么时候看，剧情依旧那么精彩。每一处的细节说不定就是很早埋下的伏笔，这才是巨人最有意思的地方,2018/10/14 14:28,0
4,一翻评论就是几个意识形态高赞，求求你们自己看自己的，不要把S1的风气带过来,2018/8/7 21:57,1
4,[HoneyGod] 进击的巨人第三季/Shingeki no Kyojin S3[38-59][Part1+Part2][粤日双语][BDrip_1080p][全22集],2020/9/23 10:03,0
5,王政篇做得像看X分钟说XXX视频有点遗憾（不知道谁说了一句艾伦像唐僧）不过二爷（利威尔）出息了，都被人叫正义的伙伴了）而他的杀手养父的落幕、与前团长“自己只是旁观者、根本不特别”的自白，都让人感慨。这一期希斯特莉亚真女主，怒摔爹，对“爱哭鬼”艾伦喊一起跑吧、去TM的人类，很难不偏爱。伙伴们此时坚定站在艾伦身边、妈妈的肯定有多美好，化为今后地鸣篇的铺垫就越感到伤感，艾伦为了保护他们，将选择一个人前进直到烧为灰烬。最后、有被最后一集的片尾吓到。,2024/12/15 15:09,0
5,"卧槽。这季开始呼应了第一季艾伦与司令城墙上的对话啊。
结尾有点热泪盈眶的感觉，结果片尾曲又让人瞠目结舌，什么情况?有想法啊兄嘚。",2022/5/23 23:01,2
5,王政篇结束。一部漫长的预告片，玛利亚之壁夺还战预热。,2019/4/12 23:12,2
5,最后一集印象深。怒吼的埃尔文团长，让我看到他其实也是个有活生生感情的人啊。,2022/2/19 14:36,5
5,下半部阿尔敏之死和转化成巨人真是催泪,2020/3/28 16:05,8
4,巨人世界观的揭秘解说（第三季Part1）,2020/2/8 18:53,1
5,剧情好，节奏和配乐嗷嗷嗷,2021/3/30 15:12,0
5,兵长成功上位，五星激情送上！！,2020/3/15 13:12,1
5,一路看下来的印象就是“人类命运的史诗”和“不折不扣的悲剧基调”，让我想起希腊悲剧，好在这一季终于看到了一点点希望的亮光（其实就是艾尔文高瞻远瞩的大赌注全压对了，怎么想都觉得危险！）。我觉得进击的巨人在刻画“位于集体中的个人形象”和“消除个人标签融入集体的团体形象”上非常出彩。每个个体都有自己的苦恼和挣扎，在动荡的世界中寻找自己的命运与生存的意义；但作为抹去个人标签的兵士，就要抛弃这些对作战任务无意义的种种想法，“为人类献出自己的心脏”（人類のために心臓を捧げ）。对作为个体的“人”和作为种群的“人类”生存和救赎的命题的探讨，所谓“不能放弃不能牺牲的人就永远无法前进”的果敢和抉择真的是让人大呼过瘾！人类的尊严就在于自由，而巨人则建立用身体上的自由去突破思想上获得自由的可能，我流泪了！！！！,2019/4/10 10:54,2
4,第三季就是坐过山车，上半部分就是往最高点爬的那个过程，缓缓的看起来很安全，但你也知道接下来就……,2020/12/18 19:07,1
5,宏大背景的史诗动漫，未来可期,2018/7/25 9:04,5
5,get到了兵长，在地下街长大的充满魅力的小混混战神；也get到了艾伦，小时候趴在妈妈胸前吃头发打哈欠的可爱天使//2023.03.31时隔三年二刷 重新看的感觉真的很不一样 很多当时没注意的伏笔都理解了 被动背负沉重命运的艾伦   身世极端凄苦最后成长为人类之刃的兵长,2020/2/20 21:46,1
5,期待4月 part2,2019/3/1 21:19,1
4,Part1值四星。大战之前的铺垫，延伸了故事的世界观。最突出的两个人物是希丝特莉亚和兵长利威尔，前者在关键时刻觉醒，从优柔寡断变得果敢坚毅，有王者之风；后者一如既往得酷，最好的动作戏都给他了。,2023/3/2 22:38,1
5,进击巨人系列，前两部都只能算剧情紧凑精彩，但到了第三季，故事线展开了，才发觉这个系列番的各种设定几乎算滴水不漏，每个人物的行为和话都特别有深意，之前在故事线未展开时看来是愚昧的部分，也因此异常真实和充满人性的思考。没有什么是有意义的，无论常人以何种方式去死，但细细想来，又觉得非常有意思。,2020/5/3 21:17,2
5,没有大战也依旧精彩,2019/5/26 14:37,1
5,《旁观者》一集爆哭。,2021/3/27 14:07,1
5,补星,2019/8/9 3:34,0
4,( ๑ŏ ﹏ ŏ๑ )太好看了,2018/8/9 22:20,1
5,足以封神的下半部分开始啦,2019/4/29 21:41,2
4,巨人十年，自由之翼，陪伴一代人，影响一代人,2023/5/5 14:51,1
5,太幸福了吧……,2018/7/26 10:43,4
4,《听不进的人》无能的皇帝/在花园写诗/麻木自己/而他的军队/杀人放火/但我们贫穷/缺乏爱/与人类不幸的真相/保持着某种关联/说/迟开的花/未遭受虫害/等来的/却是严寒,2023/12/22 8:03,0
4,没有前两季的感触点多，大概因为这一季主要是为了承前启后吧。漫画看到后面我已经没啥感觉了呢，还是前两季感觉最棒。,2018/10/22 16:55,0
5,2021.0101Netflix突然没有第二、三、四季，我才看完第一季，羡慕在这个时间点前看完4季的人。于是在Amazon用积分买了第二季。最近突然发现Hulu买到了版权，在Amazon上买3、4季的前真的不如买一个月Hulu。这种倒叙的手法，我只能说作者挖了好大个坑，都第三季了还在说第一季第一集为什么那什么，我这种心急不能等的人就得先看完漫画，上帝视角开着。,2021/6/13 9:51,0
5,可以发表的感想太多了，简短的话只能说，这绝对不是一部单纯的热血番，这是一部融合了文学性的伟大作品,2018/10/10 6:24,4
5,21.4.8 part1算是为后一季放置到更大的背景作铺垫吧，虽然从与巨人的热血搏斗到政变内讧不太“有劲”。part2在团长的引导下与莱纳贝尔托特交战的部分挺好的，尤其最后的冲锋陷阵/兵长的独斗巨人/药水的去处抉择。男女主百合线哪里能和团兵相较啊：我看不清弄不懂但只要相信你的选择就对了，你为印证假设见证真相而活，我将你的梦想延续。,2021/4/12 10:50,0
5,越来越接近真相，窥探真相的过程让人期待又着迷！最让人欣慰的是这一季是牺牲人数最少一季。,2023/5/4 16:44,3
5,地下室是真的有真相，这个长达三季的伏笔的分量是超越期待和设想的,2024/3/5 22:08,0
5,这还有什么好说的,2018/11/26 19:01,0
5,（前十集）主角立起来后配角可看性的确降不少，兵长帅炸天际弥补艾尔敏和三笠作用降低的不足。随着谜底慢慢被揭开，相较于一二季的惨和丧，第三季太为粉丝着想，如艾伦骂巨人短腿镜头cue兵长，女王揍兵长也是让氛围轻松不少，姨母笑。,2018/9/25 20:16,5
5,马莱人，是种国人么？可是艾尔迪亚人，既像早期种人，也像近代日人。,2023/9/2 1:40,0
4,上周一即完结了，没有看进度。。。终于沉下心在叙事了。超短线浮夸是没有前景的。,2018/10/22 6:25,0
5,紧张到完全没意识到这是一天之内发生的事情,2023/5/11 14:47,0
5,精彩！这一季人物性格发展得很完善了，未成年组最欣赏Armin，因为他柔软，灵敏，清醒，坚强；成年组最欣赏韩吉，因为她坚强，清醒，灵敏，柔软。顺序至关重要。三笠不清醒，她太容易上头，艾伦不灵敏，他迟钝得像个巨人，团长不柔软，他具有非人类的理性，兵长不坚强（。）我永远喜欢群像剧www 「因为你有力量，你从容不迫，是不是谁得到了那份力量，谁都能一样呢」——群像的魅力在肯尼与雷斯家的回忆中达到了巅峰！以及乌利雷斯的cv是谁啊，好特别的声音！！！创作者的存在感也搭建起来了，轮班的作恶，食人的传承，少女完成了轼父，成为巨壁内唯一的王，少年完成了轼母，成为世界上最大的战犯，古典悲剧的原型被雕琢成现代人眼中带有喜剧性的恶心。不愧为失败主义大作，流行文化精品wwww,2021/12/18 23:24,5
4,雷伊斯家族的秘密…西斯特利亚加冕之路…这段还是跟人斗…漫画看到雷伊斯准备吃掉艾伦…,2019/8/21 22:17,0
4,画的有点崩，其他的都还好。一个要有王，这是日本对天皇的执念吗？,2024/8/29 12:57,0
4,OP不行,2019/2/6 20:40,0
4,这季三娘的画风变了，希斯特里亚真女神,2022/5/4 13:12,0
5,故事到了第三季，一直暗藏的隐喻逐渐显现了出来。魔幻的架空背景，却极好地与世界大战、种族主义、政治铁幕等种种我们耳熟能详的人类近代史不由自主地联系了起来。在血腥的屠戮和吞噬背后，《进击的巨人》的内核仍然是普世的，常见的主题：人们为了自己所认可的正义到底能够坚持多久？付出多少？,2021/3/7 22:00,0
5,蓝瘦还要等part II,2018/11/15 10:27,0
5,嗯...全员整容的画风...（习惯性给个5星吧）,2019/5/5 1:46,1
5,主题升华。杀光所有的敌人，战斗到最后就能获得自由？等第四季。,2020/8/30 3:29,6
5,没有巨人但是比巨人的故事更动人，没有外敌但是比外敌的威胁更残忍。鲜血与政权、革命与成长、自我与希望。每个人都奔向了所谓的自由，期许与更好的自己相遇。,2021/2/24 23:13,0
5,是真的神作。以为已经过了看动漫的年纪（上一次看大概是两倍速看小英雄）巨人我一秒都没有快进过。,2019/6/26 15:10,1
4,政治成分越来越重,2019/5/27 1:04,0
5,肯尼！！！,2019/3/10 2:52,4
4,我觉得说教味太重了，这个真的很减分，尤其是政治类，说不好会让剧本显得低幼。,2019/1/31 8:59,0
4,推翻了假王，食人可获得其巨人能力,2019/5/26 14:02,0
5,看了第一集，就熬夜到3点看完第一季，第二天熬夜看完第二季，第三天熬夜看了更新的第三季。用了三天，各处找资源追到最新进度……对于这样的我自己，我是无比佩服的🙃😎反正就喜欢，就是对我胃口，就是好看！（第三季还没看完，坐等各路大神更新资源，分享云盘，你们都是天使👼😇，爱你们！😘）,2018/9/21 9:02,7
4,依旧延续到了承上启下，开头转到政治这里略有无聊，其实它的重点还是在悬疑之下热血向，只不过在叙事中有着巨大的不安，让人充满期待,2023/4/20 22:06,0
5,就这么完结了！这一季很特别，像一出政治剧。感觉是动画里少有的深度，从台词的刻画到人物立意都不是一般连载动漫能达到的高度。和前两季略带中二的气息完全不同。有些台词看着真是颇有讽刺感。很棒。,2018/10/25 18:26,2
5,卧槽与人斗其乐无穷,2019/2/25 0:00,2
5,连续三季都保持一个水准，难得,2021/12/24 0:35,0
5,每个人都有不同程度的成长，只有艾伦还是个哭哭啼啼的小孩……,2023/10/15 13:16,1
5,每个人都有一段“罪与罚”风格的独白,2020/5/25 9:39,0
5,制作太棒！！！看到第二集依然这么爽,2018/7/30 14:54,1
5,日了，S206看得老子直接断片，平原战后气得直接撸了漫画，气到昏厥，谏山老贼真尼玛鸡贼。其实被剧透后就没啥惊艳感和震撼了，主要是九巨的解密和世界观铺陈。荒木吊的，脑残五星预定，不过我是不会每周翘首期盼的，就是一次性看个爽啊！,2018/7/29 0:34,4
5,第三季，很碉堡,2018/9/24 22:07,3
5,当人们失去了为真理而战的信心，世界将变成人吃人的地狱,2019/5/20 10:52,2
5,太喜欢这季Red swan的OP了，多了抒情，道出了巨人另一种悲怆的情感内核。还记得当时在日本酒店的电视上同步看到时忍不住尖叫，虽然没有字幕都生啃了。,2021/11/26 17:35,0
5,又燃起来了！,2021/4/3 3:11,0
5,最喜欢第三季，台词也写得最好。,2021/4/6 15:22,1
5,最后两集越看越悲伤，终于看到了大海，但我们为什么却如此难过。 我觉得后三集我得再来回看几遍，实在是个大悲剧😭,2021/1/13 1:43,1
5,有点懂为什么第三季评价更高，这一季对抗的不再是靠虚幻的想象构建出来的虚无的外来恐惧，而是直击人类的痛点和劣根性，不是影射历史，而是私有制产生的那一刻起这样的不公就一直存在。,2023/11/15 17:27,1
4,此季的信息量指数级增长,2024/2/23 15:08,0
5,"仍然在持续拓宽议题，而且依然很大胆。从新兵的首次杀人心态，政见不同带来的杀人动机的自我反思，将领的告白，列车难题，到种族主义，篡改历史，和平交易，再到王权的正当性，政变后的表面和平，战后的价值审判，随便拿出两三个议题，讨论的体量都超出了一个动画作品能承担的，更是碾压现在的影视剧。
也描写了很多难能可贵的场面，墙内外无法战胜强敌但依然赴死的壮绝与冷静，艾尔文的自私与伟大，艾伦的崩溃，再到一个个 flag，结尾几集，集集颠覆想象，越写越大。
大的让人害怕，一开始是墙，然后是岛，最后是族，还可以大到漫无边际的自由和虚无。
作品搞成这样，作者真是强到可怕",2024/2/27 23:37,0
5,20200315残酷的人生，何来自由,2020/3/15 19:55,0
5,"这一季还好，发挥稳定。
补了一个坑，就是新女王那条线索，这条线明显没用完。女性做自己的范本，摆脱孤儿情结。且看以后她和尤瑟尔继续相爱相杀吧。
但好像终于要走进地下室了，在这一季即将结束前。。
一口气刷一季简直不能太爽了。
开始还警醒让人沉醉的行为，结果剧集里面讲到了凯尼和巨人的友情，真是神奇的组合，有点儿钟子期俞伯牙之感。一个不想当父亲的舅舅。
所以第三季的part 2好像有种箭在弦(xián)上，不得不发的感觉。
四星半",2021/5/20 16:31,0
4,动画终于赶上了漫画的进度，这一季不停揭秘，非常政治化，ED比OP还棒，是我爱的Sound Horizon，希望下一季打斗戏更多，最好一次出24集以上，12集太短啦。,2018/12/18 20:44,0
5,这一季简直不要太赞，剧情、配乐、人物塑造、台词、分镜无不有若天成。,2018/10/9 19:29,3
5,热血燃番+政治惊悚带来的独特悲壮感。,2021/3/15 13:40,0
5,三笠为了艾伦可以对抗这个世界啊,2018/10/27 1:05,1
4,下一季会特别惨吧,2018/10/24 0:33,1
5,阿尔敏的脑子是最强武器，从他威胁巨人开始觉得有点可怕,2023/11/16 12:08,0
5,艾尔文完美地完成了悲剧人物的刻画，对这个角色，简直没有比这更好的归宿了，本季的高光。而真相果然要用命才能揭晓。,2020/7/19 4:05,0
4,总觉得没那么吸引人，很容易抛锚，内核太深刻了，但是每个人的背景都很详细，从而每个人都有各自的立场,2024/5/24 20:27,0
5,【A】曾觉得只是承前启后的铺垫章，回看发现尽管入题跳跃：和S4开头一样世界观的膨胀，但落笔却是紧缩，势力的出现或者政权的更迭都落回至人的选择上，因而有巨人无巨人其实无差，真正意义上的点题。,2024/1/19 6:49,0
5,"“每个人的选择改变了世界”
居然有人说这右，这明明就很左。日本有相当一部分人去发现现有的王一直在欺骗他们。
会好的，一定会的。",2024/8/20 13:25,0
5,我真的是团厨！团长死了我哭得好大声！,2020/12/25 8:58,0
5,重看了1-3季，改观了。连贯着看，并未觉得三季之间有高下之分，以前认为1=2>3。引人深思的作品，发人深省的细节非常多。,2019/5/1 20:27,0
5,竟然有人打一星？为了看看这些一星选手写的什么翻了很久，结果是因为没有巨人？？？？？？？？？这么脑残去看喜羊羊吧每集都有羊,2019/4/29 9:00,6
4,说来说去就是人类那点欲望和罪恶…还是全体爆炸吧…,2019/1/25 10:02,1
5,热血个鸡，太泼冷水了好不好，海的对面，是更大的敌人，是更多的残酷，是更深的无力啊qwq,2020/8/29 19:49,2
5,一口气看到第三季了！,2021/3/8 19:26,0
5,关于世界真相的秘密已近揭开，总算看到了一望无际的蔚蓝大海，可是自由之外是敌人，希望尽头是绝望，绝望过后还能再有希望吗？被篡改的历史，各执一词的立场，无休止的杀伐，整部作品埋藏的立意现在才显露——不断重复的永恒的悲剧。倦了，毁灭吧。,2021/2/17 13:22,0
5,政变不乏味反而精彩极了。,2018/11/22 20:11,1
5,为利威尔兵长献出心脏！,2019/9/23 15:56,1
5,到这一季收尾了好。,2021/4/5 22:29,0
5,第三季画面崩坏严重到我都惊呆了，分镜和配音水平也起伏好大哦，剩下一半明年再播我也能理解了……,2018/10/27 14:33,1
5,被巨人的精神内核震惊。,2019/11/16 14:05,2
4,内战果然是最能拔高立意的,2021/8/24 14:16,0
5,觉得权游那边便当多的，不如来这儿比比啊，第三季最后一集有光明又有希望的样子简直都不像进击了……话说艾伦终于明白自己是个弱鸡普通人真是太好了，画风突变这件事就原谅你了。,2019/3/8 23:01,1
5,画工不重要,2019/7/1 23:24,0
4,果然还是人和人斗观赏性更高,2023/6/6 23:10,0
4,op竟然是hyde,2018/11/23 13:27,1
5,利威尔，,2023/11/20 15:51,0
5,第三季开始可以封神了,2019/4/28 21:36,1
4,前三季最经典,2023/11/28 12:30,0
4,湊合,2024/7/30 8:32,0
5,皇国兴废，在此一役。这个民族没有变，宫廷正变，军部下克上，都是历史再现，敬佩以及隐隐担忧。BGM需要收藏。,2019/8/7 9:31,1
5,感觉花了大半年才看完12集，主要是剧情依旧拖沓，大概角色太多必须得多画支线的缘故吧，只是除了Eren&Levi的线其他支线我都不感兴趣罢了，之前看巨人都没有快进过的，三期也用上了，总感觉Anime真的是越来越追不动，即使是巨人也没有当初的热情了。,2019/5/11 16:18,0
5,12,2021/3/4 1:55,0
4,全人类全人类的，烦死了,2024/7/23 14:06,1
5,特別じゃなきゃいけないんですか？私は、そうは思いませんよ。少なくともこの子は、偉大になんてならなくてもいい、人より優れていなくたって…...だって、見てくださいよ、こんなにかわいい。だから、この子はもう偉いんです。この世界に生まれてきてくれたんだから。,2019/11/15 22:26,0
5,"这季给五星了！
哦哦哦哦哦哦！新利威尔班！
女王 邦尼 巨人之力 
终于要去地下室了！🙊恰肉！！！
op是林老板feat hyde奶奶呜呜呜呜😭",2021/3/4 14:24,0
4,制作组应该是挺聪明的，政治反抗没有浪费时间，快速推进这部分剧情然后去讲述和雷斯家族和调查兵团的冲突，战斗戏保持水准，除去非常不好看的铺垫戏份，目前看来还是可以的,2018/9/17 18:31,2
4,部分人物动机变化太突兀,2023/9/9 15:19,0
5,"第三季 上：王政篇，调查兵团又陷入危机，埃尔文被抓，神父死亡，艾伦等人被通缉，潜伏逃脱抓捕。肯尼带队抓捕艾伦，跟利威尔交锋，雷兹王让克里斯塔吃掉艾伦，自己变成怪物巨人，最后被斩杀，希斯特利亚成为女王。展开希斯特利亚关于父母、姐姐的回忆，利威尔、埃尔文、教官过往，了解雷兹王一家，提到初代王统治，了解到艾伦父亲和母亲过往，逐步揭开世界观，墙外也有人。
	这部分文戏比较多，涉及到政变、回忆、煽情、主角心理变化，没有正面战斗。继续展开配角故事，主角戏份很少，被打压到最惨（想主动放弃生命被吃掉，软弱，逃避），然后触底反弹。主角认知和武力值成长（2个月一笔带过），智斗。",2024/12/12 19:53,0
4,比权力的游戏第八季带感多了,2019/6/13 13:08,3
5,"燃烧之水，冰之大地，砂之雪原。
就算当下乃至无边无尽的以后拘于高壁内一隅，也请不要忘记灵魂自由的广阔。",2019/4/7 21:30,1
4,怎么最后成了政治寓言啊,2020/3/19 0:25,1
4,只有我一个人觉得王政篇伪王下台得太简单、太草率了吗？最后少女的弑父其实也不是很好理解。,2024/7/13 18:31,1
5,理念之争激烈而心疼，做普通的自己激昂而释然。,2019/1/14 9:44,0
5,人的区别就是为了团结起来的这一刻吧,2021/4/5 17:33,0
4,对王政篇政治戏码不是特别感冒，这个篇章的女主是希斯特利亚，文戏偏多，巨人以及墙内的部分真相，艾伦父亲的秘密，调查兵团再起，也填了很多第一季(让我观感不好)的坑。舅舅这个角色塑造的挺好虽然我不喜欢他。世界观逐渐全部展现的过程…【OP能让林老板和Hyde来唱厉害了,2020/12/16 1:47,3
5,没什么印象了，但肯定是好看的吧～就是越往后看得越心累。。。,2022/1/19 10:48,0
5,今天看到第17集，哭惨了！我的阿尔敏！,2021/2/8 21:11,0
5,艾尔文团长=美队。,2020/12/19 20:03,0
5,无条件5星送上！！！,2018/8/24 11:59,1
5,EP10和11的人物之细腻。对叽叽歪歪的男主终于有官方吐槽了。,2019/9/15 23:33,0
4,还是不错的，上半部讲啥的有点忘了。,2023/12/8 19:36,0
4,这季看的很爽，尤其赌上一切去跟能碾压你的力量战斗，不是靠天降之力，而是真的有牺牲这一点，让人很热血。不过每次都喜欢在结尾再加一个神力这个真的不是很理解，上一季结尾出现一个坐标之力，这次又出个预见未来，虽然算是用设定圆了回来，但总让人担心。,2020/7/29 21:59,1
4,第二集兵长跟宪兵队周旋的这个分镜，真太绝了，吊打当年整年新番了吧？,2020/1/5 0:00,0
5,库变的部分挺随便的，不过重点不是这个就算了吧。话说这伏笔埋得就离谱，有必要搞个这么小的细节吗？？？？,2021/2/13 1:18,0
5,这次要与人斗了吖,2018/10/21 19:56,1
4,这里面的人物都不搞政审的么？团长这种出身居然能当上团长。,2020/9/17 14:17,3
4,剧情走向还没偏离我的预期。,2018/12/31 9:37,1
5,白夜这话让人看得心梗，但那一天这话又让我对剧情的发展充满了疑惑🤔,2020/11/7 21:03,0
5,墙内所有篇章结束了,2019/7/1 12:42,1
5,王政篇的格调和节奏确实可以给更高的分数了，庞然巨物站在墙头前后一段对民众的刻画极具讽刺意味。进巨在我看来终于到这里破除了某种“放弃人性”或仇恨渲染的模板，甚至转过头对这一切开始集火，期待Pt.2。,2025/1/26 9:06,0
4,崭新的篇章，王政篇，敌人从环境变成了人，虽然不算彻底的转变，却也是一种暗示“敌人”从来不是那么理想化。说实话，不知道是大幅删减的原因还是谏山创无法处理好密集的政治戏，最后呈现的观感并不佳（但还是很喜欢）。但是对于希斯形象的补全还是很有趣的，也是上一季尤弥尔和她形象对应的一个延伸，到底谁是假女神谁是真圣母？希斯是勇敢的，在艾伦不断动摇时，她坚定的选择了自己的路。,2023/1/9 23:59,1
5,人物好，节奏好，作者是怎样架构出这样的故事呢？大写的“服”！,2019/7/23 21:14,0
5,感觉已经没法再在豆瓣拥有条目了,2019/7/6 19:03,0
5,真的改写了动漫。,2020/12/11 16:53,0
5,心目中动漫第一,2018/10/25 1:48,2
5,这季的OP是几季来最喜欢的，没有那么热血澎湃，更像是在回顾从期盼着自由之翼、到身披战衣的历程。小孩跑着跑着就长大了，曾经目睹母亲被吃都只能被抱着逃跑的小男孩如今已经可以修复城墙，曾经缺爱怯懦的小女孩如今秉持自由意志成了墙内的女王，曾经在下水道里的孤儿如今是调查兵团最强大的兵长。成长伴随着鲜血和泪水，在此途中，能够直视惨痛的过去而继续为美好的未来不懈努力，无疑是特别且伟大的。,2024/3/4 14:00,2
5,看到这里真的有一种脱离了看动画的感觉，而是类似权游一样的史诗作品。,2021/1/25 15:05,0
5,泪涌了出来 自由的战士 而团长需要休息了 每人都有想沉醉的东西 世界线收束哑然 反战内核上线 创神智慧描绘的宇宙,2021/4/5 12:47,0
5,最喜欢三笠，然后就是艾尔文团长了，献出心脏吧，士兵们！,2019/6/22 13:21,1
5,求谏山给利威尔一个好结局吧……,2019/9/10 16:26,2
5,文戏增多，解决完内部问题，稳定内部政治就该一致对外了。,2023/7/8 15:58,0
4,故事变得好复杂。不再是那个为了自由献出心脏的简单故事了。,2018/10/26 20:31,0
5,集大成之作。整部作品最吸引人在于对普适性问题的探讨，例如在追击女性巨人的时候，艾伦是选择相信队友还是相信自己？利威尔也不知道，艾伦更加不知道。只有在队友死光了之后他才巨人化。这是一种真实世界的反应，摸着石头过河就是人生常态，谁也不知道以后会发生什么，或者当下的选择对还是不对，甚至对错的概念也被模糊化了。伟大的漫画,2019/1/27 19:08,1
5,从这一季开始巨人在我这里进入第一梯队了。每一个角色都塑造得好棒，已经超越了普通套路热血漫，难得的女角色都塑造得不错的少年漫，台词也很令人触动。为了希斯托莉亚（弑父、主动担负起自己的命运、勇敢做回自己），给五星。,2023/2/2 21:29,0
4,父与子·父与女·王权放到一起讲谏山创肯定是有他的深意的……但是标题里的王权真的是一坨。李歪和肯尼的故事不知为何反而是最动人的，希的举动只能说半路发癫。。。没有李歪这一季我要给2星,2024/1/4 9:41,0
5,希斯特利亚由一个不起眼的路人突然推到了女王的角色真令人不适，她这个人和剧情都太乏味了。但第三季依然很好看,2019/7/13 19:26,0
5,神作,2019/6/13 9:42,2
5,剧情很紧凑！棒棒棒！,2019/5/26 11:12,0
5,坑太大，填得太慢。,2019/3/31 23:35,0
5,看出了宏大的史诗感，希丝特莉亚真正的女权斗士,2022/10/17 0:01,0
5,"夺回站真的太惨烈了，还夹杂着艾尔文团长与阿尔敏的选择。
这一季就是兵长的高光时刻，帅的我心脏疼！
艾伦越来越抑郁了，心里难受",2021/3/20 4:21,1
5,“因为他已经出生在这个世界上了啊。”,2020/12/18 16:05,1
5,通宵看完，实在是太好看了！！！一生吹爆！！！,2019/8/17 6:12,0
5,二选一哭死我了,2019/5/27 16:18,0
5,"政变有点过快了，感觉本来阴谋刚浮现就消失掉了。中间有点拖，前后段都还不错。
设置了照片的存在，这样让观众觉得自己是围墙外的人。可惜好像掩盖了自己就是围墙里的人这个问题。",2021/2/19 23:35,0
5,希斯特利亚别把我帅亖… 爱了,2024/1/9 22:39,0
4,艾伦子又双叒叕被绑架了……王政篇制作没毛病，但这宫斗戏实在太小儿科了，虽然这个也不是剧情重点吧。都演到现在了还在藏着掖着这个世界的真相真的看的人有点冷漠，希望下半季给个痛快。,2021/2/7 10:30,0
4,政变部分的确粗浅幼稚了一点儿，但是利威尔太帅了…,2019/8/11 10:08,0
5,排除第11话，单凭流畅的作画、干净的分镜、张弛有度的还原漫画剧情就可以给4星。11话中，女王艾伦三笠的白学现场，格里沙的隐忍与对妻子深沉的爱，艾伦对作为天选之人的释怀。。。基斯教官伏笔的回收，女王孤儿院的建设，以及诸多动人的小细节……足以给5星了。一直以来，看了漫画就懒得看动画了，一个是因为剧情都知道了不想浪费时间，一个是确实很多时候制作不够精良。巨人却可以给我一个再继续看一遍的动力，作为我个人这个评分就低不了！,2018/10/9 10:47,6
5,除了每集内容略少之外，木有缺点,2018/9/26 14:16,1
5,逼近真实，逼近命运。精巧的剧情结构真是令人叹为观止，日本动漫的新高峰。,2018/11/11 13:34,0
4,动画看至第十集，漫画追上连载，肯定是看完本季了。,2018/9/24 13:30,1
5,宫斗部分和背景介绍，兵长真经费战士,2019/7/14 13:18,1
5,不接受任何差评,2019/1/1 18:54,0
5,42集賽高。48集旁觀者，太戳我了⋯,2023/7/12 22:16,0
